date,branch_id,branch_name,city,total_orders,total_customers,dine_in_orders,takeaway_orders,gross_revenue,discount_amount,net_revenue,food_cost,packaging_cost,labor_cost,overhead_cost,marketing_cost,total_cost,gross_profit,gross_margin_pct,avg_order_value,avg_prep_time_min,complaints_count,refunds_amount
2025-09-01,B002,Falcon QSR Lahore,Lahore,315,355,167,148,242050.0,13186.08,228863.92,182058.29,19202.0,197.49,146.63,0.0,203218.14,25645.77,0.1121,726.55,15.18,4,1613.73
2025-09-02,B002,Falcon QSR Lahore,Lahore,334,375,173,161,317970.0,10278.82,307691.18,240035.37,22931.0,197.07,141.76,0.0,266667.44,41023.75,0.1333,921.23,15.07,8,3362.23
2025-09-03,B002,Falcon QSR Lahore,Lahore,317,333,172,145,292760.0,13149.66,279610.34,220408.29,20938.0,203.85,150.85,0.0,244450.17,35160.17,0.1257,882.05,12.22,5,2749.18
2025-09-04,B002,Falcon QSR Lahore,Lahore,299,331,174,125,268880.0,11757.38,257122.62,201050.53,18648.0,186.89,141.44,0.0,221276.55,35846.07,0.1394,859.94,16.18,9,1249.67
2025-09-05,B002,Falcon QSR Lahore,Lahore,272,301,158,114,212575.0,6782.11,205792.89,154895.45,15993.0,206.27,147.4,0.0,172239.87,33553.02,0.163,756.59,14.66,3,997.75
2025-09-06,B002,Falcon QSR Lahore,Lahore,334,367,176,158,227740.0,10955.95,216784.05,171425.24,19086.0,216.36,141.81,0.0,193060.55,23723.5,0.1094,649.05,16.72,8,2191.14
2025-09-07,B002,Falcon QSR Lahore,Lahore,346,373,201,145,250960.0,14491.06,236468.94,188882.47,19605.0,216.35,150.84,0.0,210627.75,25841.2,0.1093,683.44,17.74,8,1773.08
2025-09-08,B002,Falcon QSR Lahore,Lahore,292,318,145,147,221015.0,12000.98,209014.02,164947.78,18104.0,206.15,140.91,0.0,185533.63,23480.4,0.1123,715.8,12.5,6,2134.79
2025-09-09,B002,Falcon QSR Lahore,Lahore,238,253,111,127,203755.0,8306.02,195448.98,155908.0,16411.0,187.39,141.28,0.0,174203.88,21245.11,0.1087,821.21,12.83,6,1556.2
2025-09-10,B002,Falcon QSR Lahore,Lahore,240,270,129,111,187380.0,9676.79,177703.21,139293.83,14412.0,208.06,147.84,0.0,155985.7,21717.51,0.1222,740.43,16.6,8,1923.98
2025-09-11,B002,Falcon QSR Lahore,Lahore,307,348,160,147,243835.0,11617.84,232217.16,178536.81,18918.0,205.28,150.6,0.0,201446.17,30770.99,0.1325,756.41,13.27,8,3635.49
2025-09-12,B002,Falcon QSR Lahore,Lahore,272,288,141,131,202270.0,12409.01,189860.99,152977.02,15580.0,210.44,148.61,0.0,170311.82,19549.18,0.103,698.02,14.5,5,1395.75
2025-09-13,B002,Falcon QSR Lahore,Lahore,323,362,182,141,261215.0,14341.46,246873.54,200785.96,19473.0,214.43,149.84,0.0,221106.34,25767.2,0.1044,764.31,18.42,7,483.12
2025-09-14,B002,Falcon QSR Lahore,Lahore,321,352,170,151,251875.0,9653.34,242221.66,186536.21,19794.0,218.66,150.18,0.0,208006.74,34214.92,0.1413,754.58,14.27,9,1307.69
2025-09-15,B002,Falcon QSR Lahore,Lahore,267,286,144,123,217045.0,10352.13,206692.87,162192.02,16376.0,199.06,143.8,0.0,180583.86,26109.01,0.1263,774.13,11.26,5,1672.97
2025-09-16,B002,Falcon QSR Lahore,Lahore,300,311,159,141,245470.0,8537.44,236932.56,185005.85,18610.0,207.88,148.48,0.0,205305.89,31626.67,0.1335,789.78,13.65,9,1333.68
2025-09-17,B002,Falcon QSR Lahore,Lahore,290,327,159,131,227380.0,13693.11,213686.89,174866.04,17747.0,201.15,142.86,0.0,195204.87,18482.02,0.0865,736.85,10.62,6,2247.82
2025-09-18,B002,Falcon QSR Lahore,Lahore,303,315,157,146,220700.0,10928.03,209771.97,163766.5,18832.0,200.73,142.32,0.0,184519.93,25252.04,0.1204,692.32,10.93,8,1578.38
2025-09-19,B002,Falcon QSR Lahore,Lahore,244,262,107,137,169175.0,7342.34,161832.66,125979.49,15791.0,219.41,149.78,0.0,143390.99,18441.67,0.114,663.25,17.39,8,1251.32
2025-09-20,B002,Falcon QSR Lahore,Lahore,356,370,182,174,266540.0,9851.98,256688.02,200672.72,20931.0,214.27,147.62,0.0,224335.86,32352.16,0.126,721.03,14.16,8,2370.25
2025-09-21,B002,Falcon QSR Lahore,Lahore,358,365,187,171,270300.0,11437.41,258862.59,207168.57,21457.0,197.82,147.24,0.0,232192.78,26669.81,0.103,723.08,15.98,6,3222.15
2025-09-22,B002,Falcon QSR Lahore,Lahore,278,293,150,128,235725.0,11459.17,224265.83,177399.73,17241.0,189.4,149.39,0.0,196831.16,27434.67,0.1223,806.71,18.07,8,1851.64
2025-09-23,B002,Falcon QSR Lahore,Lahore,283,293,156,127,238370.0,12078.95,226291.05,181334.91,17519.0,201.98,152.0,0.0,200556.84,25734.21,0.1137,799.62,16.0,6,1348.95
2025-09-24,B002,Falcon QSR Lahore,Lahore,304,317,166,138,211460.0,10587.69,200872.31,156796.6,17257.0,209.2,141.65,0.0,176073.62,24798.7,0.1235,660.76,14.91,7,1669.17
2025-09-25,B002,Falcon QSR Lahore,Lahore,264,277,143,121,203105.0,7711.48,195393.52,154439.45,15394.0,204.5,150.83,0.0,171840.38,23553.15,0.1205,740.13,12.68,6,1651.6
2025-09-26,B002,Falcon QSR Lahore,Lahore,290,302,156,134,237710.0,8771.32,228938.68,180368.14,17321.0,219.04,146.69,0.0,200351.96,28586.71,0.1249,789.44,15.88,5,2297.09
2025-09-27,B002,Falcon QSR Lahore,Lahore,410,435,223,187,310730.0,11838.94,298891.06,231374.74,24115.0,219.9,149.77,0.0,259251.13,39639.94,0.1326,729.0,11.87,6,3391.71
2025-09-28,B002,Falcon QSR Lahore,Lahore,349,382,196,153,256505.0,11374.09,245130.91,191070.56,20115.0,216.36,147.38,0.0,213124.0,32006.91,0.1306,702.38,16.72,9,1574.69
2025-09-29,B002,Falcon QSR Lahore,Lahore,305,320,161,144,241095.0,8783.47,232311.53,183340.38,19285.0,187.95,152.04,0.0,205268.51,27043.02,0.1164,761.68,16.5,7,2303.14
2025-09-30,B002,Falcon QSR Lahore,Lahore,314,355,168,146,219685.0,7170.15,212514.85,165458.72,18253.0,209.2,144.16,0.0,185199.84,27315.01,0.1285,676.8,15.97,7,1134.76
2025-10-01,B002,Falcon QSR Lahore,Lahore,286,296,153,133,212845.0,11864.25,200980.75,161134.64,16946.0,199.16,150.46,0.0,179234.72,21746.03,0.1082,702.73,11.7,6,804.47
2025-10-02,B002,Falcon QSR Lahore,Lahore,253,268,104,149,168815.0,2974.65,165840.35,126405.44,16078.0,193.71,141.59,0.0,143867.61,21972.74,0.1325,655.5,14.97,8,1048.87
2025-10-03,B002,Falcon QSR Lahore,Lahore,313,347,171,142,240465.0,7388.01,233076.99,179428.78,19233.0,199.37,149.69,0.0,201518.9,31558.09,0.1354,744.65,17.08,6,2508.06
2025-10-04,B002,Falcon QSR Lahore,Lahore,333,371,180,153,232890.0,12526.39,220363.61,172779.44,19662.0,204.47,144.5,0.0,195896.06,24467.56,0.111,661.75,18.28,8,3105.65
2025-10-05,B002,Falcon QSR Lahore,Lahore,346,360,190,156,279475.0,14143.71,265331.29,209165.21,21774.0,220.99,146.8,0.0,232870.56,32460.73,0.1223,766.85,12.34,8,1563.56
2025-10-06,B002,Falcon QSR Lahore,Lahore,284,307,148,136,225820.0,14675.61,211144.39,165445.7,17796.0,197.63,143.12,0.0,186449.26,24695.13,0.117,743.47,19.35,11,2866.82
2025-10-07,B002,Falcon QSR Lahore,Lahore,255,280,115,140,213365.0,11340.16,202024.84,162097.98,17507.0,207.72,149.13,0.0,180585.36,21439.48,0.1061,792.25,13.09,5,623.53
2025-10-08,B002,Falcon QSR Lahore,Lahore,281,307,159,122,198900.0,6814.2,192085.8,148560.76,15896.0,190.35,141.2,0.0,165567.06,26518.74,0.1381,683.58,15.69,7,778.75
2025-10-09,B002,Falcon QSR Lahore,Lahore,247,272,106,141,200025.0,7457.94,192567.06,151521.0,16469.0,191.79,145.37,0.0,170612.71,21954.35,0.114,779.62,15.42,4,2285.54
2025-10-10,B002,Falcon QSR Lahore,Lahore,279,306,150,129,210570.0,11404.44,199165.56,155703.37,17128.0,207.75,144.25,0.0,174613.1,24552.46,0.1233,713.86,13.04,6,1429.73
2025-10-11,B002,Falcon QSR Lahore,Lahore,362,398,208,154,273390.0,9122.49,264267.51,204052.18,20713.0,200.67,147.78,0.0,226779.38,37488.14,0.1419,730.02,16.9,6,1665.75
2025-10-12,B002,Falcon QSR Lahore,Lahore,330,357,185,145,259385.0,14045.62,245339.38,190444.54,19379.0,219.12,153.32,0.0,210940.07,34399.32,0.1402,743.45,19.29,6,744.08
2025-10-13,B002,Falcon QSR Lahore,Lahore,246,261,109,137,180015.0,10586.04,169428.96,137917.26,15644.0,190.82,150.69,0.0,156105.53,13323.43,0.0786,688.74,15.88,6,2202.76
2025-10-14,B002,Falcon QSR Lahore,Lahore,291,303,159,132,243065.0,7621.78,235443.22,183766.27,18016.0,204.67,152.62,0.0,204668.82,30774.4,0.1307,809.08,14.51,4,2529.26
2025-10-15,B002,Falcon QSR Lahore,Lahore,293,314,162,131,228000.0,9808.89,218191.11,167720.03,17049.0,196.32,153.44,0.0,186740.47,31450.63,0.1441,744.68,14.39,6,1621.67
2025-10-16,B002,Falcon QSR Lahore,Lahore,309,334,159,150,209575.0,6481.06,203093.94,156295.62,18129.0,194.37,153.66,0.0,176852.78,26241.17,0.1292,657.26,18.49,10,2080.12
2025-10-17,B002,Falcon QSR Lahore,Lahore,283,310,162,121,214905.0,9466.04,205438.96,161180.19,15962.0,197.8,141.88,0.0,179269.85,26169.11,0.1274,725.93,15.88,10,1787.98
2025-10-18,B002,Falcon QSR Lahore,Lahore,288,305,125,163,228865.0,9474.69,219390.31,172718.12,19017.0,206.75,141.54,0.0,193513.06,25877.25,0.118,761.77,13.03,6,1429.64
2025-10-19,B002,Falcon QSR Lahore,Lahore,336,367,181,155,262525.0,11942.57,250582.43,194415.15,20350.0,222.34,149.73,0.0,216742.62,33839.81,0.135,745.78,12.15,9,1605.4
2025-10-20,B002,Falcon QSR Lahore,Lahore,296,332,172,124,254845.0,12617.45,242227.55,189768.01,17885.0,198.88,142.52,0.0,210813.12,31414.43,0.1297,818.34,18.36,5,2818.71
2025-10-21,B002,Falcon QSR Lahore,Lahore,291,323,159,132,221895.0,10257.55,211637.45,163756.66,17426.0,198.93,151.57,0.0,183404.93,28232.52,0.1334,727.28,15.38,6,1871.77
2025-10-22,B002,Falcon QSR Lahore,Lahore,256,274,118,138,206895.0,8680.74,198214.26,155383.34,16855.0,200.87,150.45,0.0,175669.26,22545.0,0.1137,774.27,15.73,9,3079.61
2025-10-23,B002,Falcon QSR Lahore,Lahore,231,251,124,107,197015.0,10586.71,186428.29,148224.35,14805.0,197.98,150.88,0.0,163474.18,22954.12,0.1231,807.05,14.73,6,95.97
2025-10-24,B002,Falcon QSR Lahore,Lahore,270,284,142,128,208810.0,10335.18,198474.82,152373.75,16239.0,210.66,152.96,0.0,170547.97,27926.86,0.1407,735.09,13.68,6,1571.59
2025-10-25,B002,Falcon QSR Lahore,Lahore,368,395,200,168,299490.0,15002.97,284487.03,221001.3,22761.0,212.47,151.79,0.0,247303.94,37183.08,0.1307,773.06,21.36,9,3177.38
2025-10-26,B002,Falcon QSR Lahore,Lahore,364,405,197,167,309135.0,15196.3,293938.7,234034.18,22743.0,199.14,142.22,0.0,259170.49,34768.21,0.1183,807.52,16.0,9,2051.95
2025-10-27,B002,Falcon QSR Lahore,Lahore,304,322,159,145,241965.0,12611.14,229353.86,176923.04,19900.0,187.17,143.03,0.0,199829.33,29524.54,0.1287,754.45,14.58,5,2676.08
2025-10-28,B002,Falcon QSR Lahore,Lahore,325,342,179,146,254005.0,2540.05,251464.95,191588.64,18854.0,185.68,153.5,0.0,213155.28,38309.67,0.1523,773.74,16.02,8,2373.46
2025-10-29,B002,Falcon QSR Lahore,Lahore,323,367,180,143,242255.0,12755.27,229499.73,185215.96,18727.0,195.09,140.9,0.0,206148.1,23351.62,0.1018,710.53,14.92,8,1869.15
2025-10-30,B002,Falcon QSR Lahore,Lahore,313,323,138,175,228250.0,8710.99,219539.01,168465.84,20378.0,201.74,144.52,0.0,190976.73,28562.28,0.1301,701.4,17.14,4,1786.63
2025-10-31,B002,Falcon QSR Lahore,Lahore,313,339,166,147,257965.0,12295.63,245669.37,192513.76,19901.0,197.05,150.49,0.0,216362.09,29307.27,0.1193,784.89,17.87,5,3599.8
2025-11-01,B002,Falcon QSR Lahore,Lahore,375,418,205,170,313535.0,15598.72,297936.28,240513.23,23675.0,203.72,150.78,4303.25,271995.11,25941.17,0.0871,794.5,17.1,11,3149.12
2025-11-02,B002,Falcon QSR Lahore,Lahore,326,343,134,192,285235.0,21476.79,263758.21,217613.29,24093.0,220.57,156.91,4856.69,248751.24,15006.97,0.0569,809.07,16.1,5,1810.79
2025-11-03,B002,Falcon QSR Lahore,Lahore,316,334,173,143,234870.0,8262.23,226607.77,177057.25,17994.0,203.94,156.61,8092.83,205670.0,20937.76,0.0924,717.11,12.99,3,2165.38
2025-11-04,B002,Falcon QSR Lahore,Lahore,307,319,155,152,231890.0,8997.48,222892.52,175090.3,18581.0,189.96,146.44,9584.02,205465.43,17427.09,0.0782,726.03,15.13,9,1873.71
2025-11-05,B002,Falcon QSR Lahore,Lahore,264,288,142,122,221210.0,10822.68,210387.32,168525.59,16641.0,186.07,155.55,3412.83,190765.46,19621.86,0.0933,796.92,17.19,7,1844.42
2025-11-06,B002,Falcon QSR Lahore,Lahore,303,337,161,142,197600.0,10717.16,186882.84,148324.86,16659.0,194.04,146.64,6117.14,173880.66,13002.18,0.0696,616.78,17.79,3,2438.97
2025-11-07,B002,Falcon QSR Lahore,Lahore,272,286,140,132,203030.0,11271.07,191758.93,150565.34,16601.0,210.46,155.87,9469.81,178825.56,12933.37,0.0674,705.0,16.47,10,1823.09
2025-11-08,B002,Falcon QSR Lahore,Lahore,324,354,145,179,254650.0,4583.7,250066.3,193805.06,21961.0,208.24,146.85,8689.49,226199.45,23866.85,0.0954,771.81,20.41,7,1388.81
2025-11-09,B002,Falcon QSR Lahore,Lahore,311,344,166,145,269460.0,11835.08,257624.92,199176.99,19905.0,196.69,151.48,3867.63,225626.92,31998.01,0.1242,828.38,15.75,5,2329.12
2025-11-10,B002,Falcon QSR Lahore,Lahore,276,297,156,120,216255.0,16248.46,200006.54,159631.32,16251.0,186.62,151.57,4064.7,181496.3,18510.24,0.0925,724.66,12.35,3,1211.08
2025-11-11,B002,Falcon QSR Lahore,Lahore,267,293,148,119,228745.0,9875.81,218869.19,172883.71,16860.0,194.93,147.57,9736.1,201616.12,17253.07,0.0788,819.73,16.1,6,1793.8
2025-11-12,B002,Falcon QSR Lahore,Lahore,272,302,159,113,223280.0,14670.89,208609.11,167649.18,15814.0,193.98,151.01,5065.59,191339.05,17270.06,0.0828,766.95,11.02,6,2465.28
2025-11-13,B002,Falcon QSR Lahore,Lahore,303,326,166,137,223570.0,10979.37,212590.63,168580.69,17475.0,196.57,153.87,3782.18,192658.66,19931.97,0.0938,701.62,16.21,4,2470.35
2025-11-14,B002,Falcon QSR Lahore,Lahore,293,308,152,141,233095.0,10279.52,222815.48,174657.26,18988.0,207.84,147.52,7739.84,203824.79,18990.69,0.0852,760.46,15.91,3,2084.33
2025-11-15,B002,Falcon QSR Lahore,Lahore,333,345,175,158,265055.0,11830.62,253224.38,200005.8,19914.0,199.96,155.98,8461.89,231195.42,22028.96,0.087,760.43,18.5,7,2457.79
2025-11-16,B002,Falcon QSR Lahore,Lahore,367,415,199,168,322645.0,11272.77,311372.23,238539.75,23436.0,199.04,155.12,4148.74,268137.19,43235.04,0.1389,848.43,19.7,10,1658.53
2025-11-17,B002,Falcon QSR Lahore,Lahore,289,319,162,127,247680.0,9033.54,238646.46,189022.8,17371.0,189.06,149.75,8572.57,216461.32,22185.14,0.093,825.77,18.09,6,1156.15
2025-11-18,B002,Falcon QSR Lahore,Lahore,287,320,152,135,256125.0,14138.08,241986.92,192295.34,18627.0,206.73,147.17,4589.16,216695.97,25290.95,0.1045,843.16,16.69,4,830.56
2025-11-19,B002,Falcon QSR Lahore,Lahore,294,302,166,128,243695.0,5416.62,238278.38,185261.71,18025.0,203.25,148.98,3434.21,207930.07,30348.32,0.1274,810.47,15.69,7,856.93
2025-11-20,B002,Falcon QSR Lahore,Lahore,268,279,143,125,260365.0,14148.88,246216.12,194655.48,18498.0,193.51,157.34,5689.49,220307.96,25908.16,0.1052,918.72,15.11,4,1114.14
2025-11-21,B002,Falcon QSR Lahore,Lahore,295,327,157,138,237565.0,8487.0,229078.0,177993.18,18470.0,202.45,151.86,5671.65,204475.45,24602.55,0.1074,776.54,17.43,9,1986.3
2025-11-22,B002,Falcon QSR Lahore,Lahore,335,348,181,154,258875.0,10118.48,248756.52,192119.44,20408.0,221.36,149.52,4470.88,219681.62,29074.89,0.1169,742.56,20.46,7,2312.42
2025-11-23,B002,Falcon QSR Lahore,Lahore,340,353,191,149,267270.0,9603.48,257666.52,200362.82,20064.0,221.1,146.81,3880.39,225801.05,31865.47,0.1237,757.84,17.14,8,1125.94
2025-11-24,B002,Falcon QSR Lahore,Lahore,293,326,165,128,219015.0,7136.99,211878.01,163364.51,16954.0,190.4,158.95,5244.03,187651.28,24226.74,0.1143,723.13,12.5,10,1739.38
2025-11-25,B002,Falcon QSR Lahore,Lahore,267,284,149,118,222540.0,10526.62,212013.38,168388.8,16189.0,190.23,146.32,9712.26,196627.06,15386.32,0.0726,794.06,13.56,11,2000.45
2025-11-26,B002,Falcon QSR Lahore,Lahore,310,334,174,136,236980.0,11403.38,225576.62,178609.68,18149.0,197.58,153.96,7755.85,207078.64,18497.97,0.082,727.67,16.85,4,2212.56
2025-11-27,B002,Falcon QSR Lahore,Lahore,309,329,146,163,230075.0,10951.96,219123.04,170859.4,20246.0,189.38,154.04,9613.41,202678.98,16444.06,0.075,709.14,14.29,8,1616.75
2025-11-28,B002,Falcon QSR Lahore,Lahore,300,316,167,133,218625.0,11966.24,206658.76,163710.86,17064.0,200.08,146.53,6952.94,189227.32,17431.44,0.0843,688.86,15.98,3,1152.9
2025-11-29,B002,Falcon QSR Lahore,Lahore,356,371,209,147,273490.0,9706.86,263783.14,206419.71,20202.0,203.36,157.76,5298.46,234757.68,29025.45,0.11,740.96,13.57,5,2476.38
2025-11-30,B002,Falcon QSR Lahore,Lahore,401,418,221,180,327620.0,24402.96,303217.04,239904.03,24393.0,200.83,153.26,8697.43,274985.71,28231.32,0.0931,756.15,19.02,8,1637.16
2025-12-01,B002,Falcon QSR Lahore,Lahore,309,341,160,149,226765.0,10880.02,215884.98,168636.76,18489.0,203.36,154.2,0.0,189014.12,26870.87,0.1245,698.66,14.42,5,1530.79
2025-12-02,B002,Falcon QSR Lahore,Lahore,313,346,167,146,256640.0,5164.14,251475.86,193889.29,19300.0,187.05,148.4,0.0,215946.63,35529.24,0.1413,803.44,15.14,7,2421.88
2025-12-03,B002,Falcon QSR Lahore,Lahore,331,360,181,150,290540.0,15042.61,275497.39,217399.84,21161.0,194.8,159.69,0.0,242408.61,33088.78,0.1201,832.32,16.33,11,3493.28
2025-12-04,B002,Falcon QSR Lahore,Lahore,282,295,146,136,222360.0,9844.65,212515.35,169153.07,17573.0,193.16,159.8,0.0,188791.72,23723.63,0.1116,753.6,12.97,7,1712.69
2025-12-05,B002,Falcon QSR Lahore,Lahore,294,322,168,126,260460.0,12641.88,247818.12,192639.75,18320.0,222.96,148.5,0.0,213160.6,34657.51,0.1399,842.92,15.42,6,1829.39
2025-12-06,B002,Falcon QSR Lahore,Lahore,357,398,193,164,284205.0,16905.2,267299.8,213344.83,21123.0,219.06,155.6,0.0,236109.15,31190.65,0.1167,748.74,14.45,5,1266.66
2025-12-07,B002,Falcon QSR Lahore,Lahore,364,405,195,169,277535.0,9098.08,268436.92,211317.14,21981.0,212.15,154.07,0.0,236390.27,32046.65,0.1194,737.46,12.58,7,2725.91
2025-12-08,B002,Falcon QSR Lahore,Lahore,237,252,111,126,186435.0,6253.76,180181.24,138889.41,15972.0,193.36,152.34,0.0,157384.74,22796.5,0.1265,760.26,14.42,4,2177.63
2025-12-09,B002,Falcon QSR Lahore,Lahore,299,321,146,153,229915.0,9177.2,220737.8,173648.99,18720.0,200.58,154.35,0.0,195062.54,25675.26,0.1163,738.25,15.36,7,2338.62
2025-12-10,B002,Falcon QSR Lahore,Lahore,271,292,139,132,208755.0,5346.88,203408.12,158217.5,16813.0,192.78,157.69,0.0,176554.09,26854.03,0.132,750.58,15.34,9,1173.12
2025-12-11,B002,Falcon QSR Lahore,Lahore,284,305,157,127,222170.0,13131.71,209038.29,165778.07,16944.0,193.77,147.23,0.0,184569.64,24468.65,0.1171,736.05,14.11,6,1506.57
2025-12-12,B002,Falcon QSR Lahore,Lahore,258,269,140,118,185860.0,3368.34,182491.66,138734.11,14944.0,198.9,156.97,0.0,156363.43,26128.23,0.1432,707.33,14.97,6,2329.44
2025-12-13,B002,Falcon QSR Lahore,Lahore,301,321,152,149,245690.0,7554.83,238135.17,185956.01,18985.0,217.25,152.91,0.0,206215.15,31920.03,0.134,791.15,16.37,8,903.98
2025-12-14,B002,Falcon QSR Lahore,Lahore,346,371,176,170,299095.0,12760.37,286334.63,221901.52,22822.0,222.47,156.42,0.0,247583.94,38750.69,0.1353,827.56,19.24,7,2481.53
2025-12-15,B002,Falcon QSR Lahore,Lahore,273,295,141,132,197895.0,7947.42,189947.58,144794.18,16760.0,207.68,154.1,0.0,163956.81,25990.77,0.1368,695.78,19.04,5,2040.84
2025-12-16,B002,Falcon QSR Lahore,Lahore,285,312,150,135,216895.0,12014.71,204880.29,163009.34,17618.0,190.42,149.76,0.0,183274.5,21605.79,0.1055,718.88,13.9,6,2306.99
2025-12-17,B002,Falcon QSR Lahore,Lahore,297,307,146,151,256645.0,14117.7,242527.3,192007.43,19519.0,200.47,154.57,0.0,213598.22,28929.08,0.1193,816.59,15.18,7,1716.74
2025-12-18,B002,Falcon QSR Lahore,Lahore,289,325,151,138,246590.0,10822.23,235767.77,183002.47,18762.0,197.44,152.93,0.0,203695.37,32072.4,0.136,815.81,14.76,8,1580.53
2025-12-19,B002,Falcon QSR Lahore,Lahore,285,305,149,136,243320.0,11262.98,232057.02,181438.09,18097.0,204.84,149.43,0.0,201929.56,30127.46,0.1298,814.24,19.21,7,2040.2
2025-12-20,B002,Falcon QSR Lahore,Lahore,377,423,203,174,317535.0,17687.57,299847.43,234364.09,23801.0,200.33,157.25,0.0,261205.35,38642.08,0.1289,795.35,17.97,7,2682.68
2025-12-21,B002,Falcon QSR Lahore,Lahore,329,360,183,146,244320.0,9293.06,235026.94,181102.73,18915.0,222.7,154.02,0.0,202988.8,32038.14,0.1363,714.37,16.4,10,2594.35
2025-12-22,B002,Falcon QSR Lahore,Lahore,284,291,149,135,234940.0,15580.32,219359.68,176724.44,18481.0,209.53,150.55,0.0,196899.03,22460.64,0.1024,772.39,15.12,5,1333.51
2025-12-23,B002,Falcon QSR Lahore,Lahore,282,307,146,136,199570.0,8427.31,191142.69,148242.26,17614.0,202.07,154.61,0.0,167891.29,23251.39,0.1216,677.81,14.09,8,1678.35
2025-12-24,B002,Falcon QSR Lahore,Lahore,290,309,151,139,207745.0,4728.32,203016.68,155566.18,17263.0,196.33,150.69,0.0,175203.91,27812.77,0.137,700.06,15.33,6,2027.71
2025-12-25,B002,Falcon QSR Lahore,Lahore,289,326,156,133,204090.0,8875.28,195214.72,153305.14,16289.0,196.66,150.27,0.0,171740.61,23474.11,0.1202,675.48,15.41,7,1799.54
2025-12-26,B002,Falcon QSR Lahore,Lahore,284,316,153,131,220520.0,11019.48,209500.52,166339.64,17614.0,213.27,156.99,0.0,185899.04,23601.48,0.1127,737.68,17.05,9,1575.14
2025-12-27,B002,Falcon QSR Lahore,Lahore,372,419,194,178,269615.0,11928.61,257686.39,203052.7,22312.0,212.67,153.85,0.0,226699.0,30987.39,0.1203,692.71,17.26,5,967.79
2025-12-28,B002,Falcon QSR Lahore,Lahore,319,355,196,123,268185.0,12684.31,255500.69,204084.07,18364.0,205.09,156.17,0.0,224822.03,30678.66,0.1201,800.94,14.69,7,2012.71
2025-12-29,B002,Falcon QSR Lahore,Lahore,309,333,168,141,257335.0,17453.09,239881.91,194648.46,18307.0,210.5,150.7,0.0,215562.72,24319.2,0.1014,776.32,14.13,7,2246.05
2025-12-30,B002,Falcon QSR Lahore,Lahore,309,331,169,140,249195.0,12931.8,236263.2,184165.01,19365.0,196.25,158.31,0.0,205223.33,31039.87,0.1314,764.61,15.4,12,1338.75
2025-12-31,B002,Falcon QSR Lahore,Lahore,311,337,176,135,225425.0,6389.37,219035.63,167834.77,18192.0,194.57,148.11,0.0,186801.3,32234.33,0.1472,704.29,12.11,7,431.86
2025-01-01,B003,Falcon QSR Islamabad,Islamabad,234,261,136,98,202360.0,9046.09,193313.91,153036.17,13475.0,185.89,145.08,0.0,168290.21,25023.7,0.1294,826.13,13.31,3,1448.07
2025-01-02,B003,Falcon QSR Islamabad,Islamabad,228,257,138,90,169850.0,8584.02,161265.98,126637.61,12268.0,185.3,139.53,0.0,140517.17,20748.82,0.1287,707.31,13.74,4,1286.72
2025-01-03,B003,Falcon QSR Islamabad,Islamabad,248,281,149,99,173460.0,7259.49,166200.51,127973.01,12949.0,181.95,146.59,0.0,141917.69,24282.81,0.1461,670.16,12.84,7,667.15
2025-01-04,B003,Falcon QSR Islamabad,Islamabad,299,331,181,118,252050.0,13936.4,238113.6,187605.21,16615.0,183.52,139.99,0.0,206753.97,31359.63,0.1317,796.37,15.48,3,2210.25
2025-01-05,B003,Falcon QSR Islamabad,Islamabad,291,331,175,116,234195.0,11925.32,222269.68,175375.31,15939.0,189.22,142.93,0.0,192175.7,30093.98,0.1354,763.81,13.78,4,529.24
2025-01-06,B003,Falcon QSR Islamabad,Islamabad,233,247,131,102,169570.0,8911.85,160658.15,125686.39,13173.0,177.41,146.02,0.0,140698.31,19959.84,0.1242,689.52,13.35,5,1515.49
2025-01-07,B003,Falcon QSR Islamabad,Islamabad,229,246,137,92,164145.0,5648.44,158496.56,122251.12,12696.0,176.72,146.22,0.0,136506.23,21990.33,0.1387,692.12,14.3,4,1236.17
2025-01-08,B003,Falcon QSR Islamabad,Islamabad,219,231,132,87,165955.0,5506.08,160448.92,125140.06,12854.0,177.22,150.88,0.0,139387.89,21061.03,0.1313,732.64,13.02,6,1065.72
