expense_id,date,branch_id,expense_type,amount
EXP0000002587,2025-10-22,B003,payroll,42705.79
EXP0000002588,2025-10-22,B003,marketing,5347.47
EXP0000002589,2025-10-22,B004,payroll,36664.19
EXP0000002590,2025-10-22,B004,marketing,3826.84
EXP0000002591,2025-10-22,B005,purchase,3284.24
EXP0000002592,2025-10-22,B005,payroll,35020.10
EXP0000002593,2025-10-23,B001,purchase,2425.68
EXP0000002594,2025-10-23,B001,payroll,31269.61
EXP0000002595,2025-10-23,B001,marketing,3471.73
EXP0000002596,2025-10-23,B002,payroll,48986.40
EXP0000002597,2025-10-23,B003,payroll,42705.79
EXP0000002598,2025-10-23,B004,purchase,872.87
EXP0000002599,2025-10-23,B004,payroll,36664.19
EXP0000002600,2025-10-23,B005,payroll,35020.10
EXP0000002601,2025-10-24,B001,payroll,31269.61
EXP0000002602,2025-10-24,B001,marketing,3948.81
EXP0000002603,2025-10-24,B002,payroll,48986.40
EXP0000002604,2025-10-24,B003,purchase,6403.70
EXP0000002605,2025-10-24,B003,payroll,42705.79
EXP0000002606,2025-10-24,B003,marketing,5801.39
EXP0000002607,2025-10-24,B004,payroll,36664.19
EXP0000002608,2025-10-24,B005,payroll,35020.10
EXP0000002609,2025-10-24,B005,marketing,5596.53
EXP0000002610,2025-10-25,B001,payroll,31269.61
EXP0000002611,2025-10-25,B001,marketing,4177.37
EXP0000002612,2025-10-25,B002,purchase,848.36
EXP0000002613,2025-10-25,B002,payroll,48986.40
EXP0000002614,2025-10-25,B002,marketing,2263.88
EXP0000002615,2025-10-25,B003,payroll,42705.79
EXP0000002616,2025-10-25,B004,payroll,36664.19
EXP0000002617,2025-10-25,B005,purchase,2838.36
EXP0000002618,2025-10-25,B005,payroll,35020.10
EXP0000002619,2025-10-26,B001,purchase,3869.75
EXP0000002620,2025-10-26,B001,payroll,31269.61
EXP0000002621,2025-10-26,B002,payroll,48986.40
EXP0000002622,2025-10-26,B003,payroll,42705.79
EXP0000002623,2025-10-26,B003,marketing,4291.64
EXP0000002624,2025-10-26,B004,purchase,2726.70
EXP0000002625,2025-10-26,B004,payroll,36664.19
EXP0000002626,2025-10-26,B005,payroll,35020.10
EXP0000002627,2025-10-26,B005,marketing,4829.09
EXP0000002628,2025-10-27,B001,payroll,31269.61
EXP0000002629,2025-10-27,B002,payroll,48986.40
EXP0000002630,2025-10-27,B002,marketing,2328.32
EXP0000002631,2025-10-27,B003,purchase,1892.90
EXP0000002632,2025-10-27,B003,payroll,42705.79
EXP0000002633,2025-10-27,B004,payroll,36664.19
EXP0000002634,2025-10-27,B005,payroll,35020.10
EXP0000002635,2025-10-27,B005,marketing,4456.81
EXP0000002636,2025-10-28,B001,payroll,31269.61
EXP0000002637,2025-10-28,B002,purchase,4171.94
EXP0000002638,2025-10-28,B002,payroll,48986.40
EXP0000002639,2025-10-28,B003,payroll,42705.79
EXP0000002640,2025-10-28,B004,payroll,36664.19
EXP0000002641,2025-10-28,B005,purchase,3621.07
EXP0000002642,2025-10-28,B005,payroll,35020.10
EXP0000002643,2025-10-28,B005,marketing,4038.85
EXP0000002644,2025-10-29,B001,purchase,2500.49
EXP0000002645,2025-10-29,B001,payroll,31269.61
EXP0000002646,2025-10-29,B001,marketing,3007.59
EXP0000002647,2025-10-29,B002,payroll,48986.40
EXP0000002648,2025-10-29,B003,payroll,42705.79
EXP0000002649,2025-10-29,B004,purchase,2939.06
EXP0000002650,2025-10-29,B004,payroll,36664.19
EXP0000002651,2025-10-29,B005,payroll,35020.10
EXP0000002652,2025-10-30,B001,payroll,31269.61
EXP0000002653,2025-10-30,B001,marketing,2938.76
EXP0000002654,2025-10-30,B002,payroll,48986.40
EXP0000002655,2025-10-30,B003,purchase,1762.99
EXP0000002656,2025-10-30,B003,payroll,42705.79
EXP0000002657,2025-10-30,B003,marketing,5310.25
EXP0000002658,2025-10-30,B004,payroll,36664.19
EXP0000002659,2025-10-30,B005,payroll,35020.10
EXP0000002660,2025-10-30,B005,marketing,4781.31
EXP0000002661,2025-10-31,B001,payroll,31269.61
EXP0000002662,2025-10-31,B002,purchase,3976.15
EXP0000002663,2025-10-31,B002,payroll,48986.40
EXP0000002664,2025-10-31,B003,payroll,42705.79
EXP0000002665,2025-10-31,B004,payroll,36664.19
EXP0000002666,2025-10-31,B004,marketing,3166.72
EXP0000002667,2025-10-31,B005,purchase,6192.52
EXP0000002668,2025-10-31,B005,payroll,35020.10
EXP0000002669,2025-11-01,B001,purchase,964.50
EXP0000002670,2025-11-01,B001,payroll,30986.91
EXP0000002671,2025-11-01,B002,payroll,49743.27
EXP0000002672,2025-11-01,B002,marketing,3854.19
EXP0000002673,2025-11-01,B003,payroll,43386.65
EXP0000002674,2025-11-01,B003,marketing,6595.23
EXP0000002675,2025-11-01,B004,purchase,3395.92
EXP0000002676,2025-11-01,B004,payroll,36179.38
EXP0000002677,2025-11-01,B005,payroll,35021.80
EXP0000002678,2025-11-02,B001,payroll,30986.91
EXP0000002679,2025-11-02,B002,payroll,49743.27
EXP0000002680,2025-11-02,B003,purchase,3984.97
EXP0000002681,2025-11-02,B003,payroll,43386.65
EXP0000002682,2025-11-02,B003,marketing,7523.68
EXP0000002683,2025-11-02,B004,payroll,36179.38
EXP0000002684,2025-11-02,B005,payroll,35021.80
EXP0000002685,2025-11-02,B005,marketing,7347.52
EXP0000002686,2025-11-03,B001,payroll,30986.91
EXP0000002687,2025-11-03,B001,marketing,5417.45
EXP0000002688,2025-11-03,B002,purchase,2679.55
EXP0000002689,2025-11-03,B002,payroll,49743.27
EXP0000002690,2025-11-03,B003,payroll,43386.65
EXP0000002691,2025-11-03,B004,payroll,36179.38
EXP0000002692,2025-11-03,B004,marketing,5350.18
EXP0000002693,2025-11-03,B005,purchase,2612.20
EXP0000002694,2025-11-03,B005,payroll,35021.80
EXP0000002695,2025-11-04,B001,purchase,4634.20
EXP0000002696,2025-11-04,B001,payroll,30986.91
EXP0000002697,2025-11-04,B001,marketing,4354.05
EXP0000002698,2025-11-04,B002,payroll,49743.27
EXP0000002699,2025-11-04,B003,payroll,43386.65
EXP0000002700,2025-11-04,B003,marketing,7350.91
EXP0000002701,2025-11-04,B004,purchase,4109.76
EXP0000002702,2025-11-04,B004,payroll,36179.38
EXP0000002703,2025-11-04,B005,payroll,35021.80
EXP0000002704,2025-11-05,B001,payroll,30986.91
EXP0000002705,2025-11-05,B002,payroll,49743.27
EXP0000002706,2025-11-05,B003,purchase,2170.44
EXP0000002707,2025-11-05,B003,payroll,43386.65
EXP0000002708,2025-11-05,B004,payroll,36179.38
EXP0000002709,2025-11-05,B005,payroll,35021.80
EXP0000002710,2025-11-05,B005,marketing,6260.42
EXP0000002711,2025-11-06,B001,payroll,30986.91
EXP0000002712,2025-11-06,B001,marketing,4490.85
EXP0000002713,2025-11-06,B002,purchase,1983.65
EXP0000002714,2025-11-06,B002,payroll,49743.27
EXP0000002715,2025-11-06,B003,payroll,43386.65
EXP0000002716,2025-11-06,B003,marketing,7758.52
EXP0000002717,2025-11-06,B004,payroll,36179.38
EXP0000002718,2025-11-06,B004,marketing,4317.90
EXP0000002719,2025-11-06,B005,purchase,3383.43
EXP0000002720,2025-11-06,B005,payroll,35021.80
EXP0000002721,2025-11-07,B001,purchase,2991.46
EXP0000002722,2025-11-07,B001,payroll,30986.91
EXP0000002723,2025-11-07,B002,payroll,49743.27
EXP0000002724,2025-11-07,B002,marketing,3978.86
EXP0000002725,2025-11-07,B003,payroll,43386.65
EXP0000002726,2025-11-07,B004,purchase,2307.51
EXP0000002727,2025-11-07,B004,payroll,36179.38
EXP0000002728,2025-11-07,B005,payroll,35021.80
EXP0000002729,2025-11-08,B001,payroll,30986.91
EXP0000002730,2025-11-08,B002,payroll,49743.27
EXP0000002731,2025-11-08,B002,marketing,3803.57
EXP0000002732,2025-11-08,B003,purchase,2600.56
EXP0000002733,2025-11-08,B003,payroll,43386.65
EXP0000002734,2025-11-08,B003,marketing,6019.57
EXP0000002735,2025-11-08,B004,payroll,36179.38
EXP0000002736,2025-11-08,B004,marketing,5562.22
EXP0000002737,2025-11-08,B005,payroll,35021.80
EXP0000002738,2025-11-09,B001,payroll,30986.91
EXP0000002739,2025-11-09,B002,purchase,2802.06
EXP0000002740,2025-11-09,B002,payroll,49743.27
EXP0000002741,2025-11-09,B002,marketing,2652.94
EXP0000002742,2025-11-09,B003,payroll,43386.65
EXP0000002743,2025-11-09,B003,marketing,7076.50
EXP0000002744,2025-11-09,B004,payroll,36179.38
EXP0000002745,2025-11-09,B005,purchase,3877.44
EXP0000002746,2025-11-09,B005,payroll,35021.80
EXP0000002747,2025-11-09,B005,marketing,6684.34
EXP0000002748,2025-11-10,B001,purchase,3177.03
EXP0000002749,2025-11-10,B001,payroll,30986.91
EXP0000002750,2025-11-10,B002,payroll,49743.27
EXP0000002751,2025-11-10,B002,marketing,2826.76
EXP0000002752,2025-11-10,B003,payroll,43386.65
EXP0000002753,2025-11-10,B004,purchase,7370.99
EXP0000002754,2025-11-10,B004,payroll,36179.38
EXP0000002755,2025-11-10,B005,payroll,35021.80
EXP0000002756,2025-11-11,B001,payroll,30986.91
EXP0000002757,2025-11-11,B002,payroll,49743.27
EXP0000002758,2025-11-11,B002,marketing,3320.67
EXP0000002759,2025-11-11,B003,purchase,2217.50
EXP0000002760,2025-11-11,B003,payroll,43386.65
EXP0000002761,2025-11-11,B004,payroll,36179.38
EXP0000002762,2025-11-11,B005,payroll,35021.80
EXP0000002763,2025-11-11,B005,marketing,6167.68
EXP0000002764,2025-11-12,B001,payroll,30986.91
EXP0000002765,2025-11-12,B001,marketing,4293.85
EXP0000002766,2025-11-12,B002,purchase,1824.54
EXP0000002767,2025-11-12,B002,payroll,49743.27
EXP0000002768,2025-11-12,B002,marketing,4035.37
EXP0000002769,2025-11-12,B003,payroll,43386.65
EXP0000002770,2025-11-12,B004,payroll,36179.38
EXP0000002771,2025-11-12,B004,marketing,4826.92
EXP0000002772,2025-11-12,B005,purchase,3082.60
EXP0000002773,2025-11-12,B005,payroll,35021.80
EXP0000002774,2025-11-12,B005,marketing,6279.17
EXP0000002775,2025-11-13,B001,purchase,2167.51
EXP0000002776,2025-11-13,B001,payroll,30986.91
EXP0000002777,2025-11-13,B001,marketing,4094.50
EXP0000002778,2025-11-13,B002,payroll,49743.27
EXP0000002779,2025-11-13,B002,marketing,3605.55
EXP0000002780,2025-11-13,B003,payroll,43386.65
EXP0000002781,2025-11-13,B003,marketing,6715.24
EXP0000002782,2025-11-13,B004,purchase,4396.13
EXP0000002783,2025-11-13,B004,payroll,36179.38
EXP0000002784,2025-11-13,B004,marketing,4947.17
EXP0000002785,2025-11-13,B005,payroll,35021.80
EXP0000002786,2025-11-13,B005,marketing,7571.84
EXP0000002787,2025-11-14,B001,payroll,30986.91
EXP0000002788,2025-11-14,B002,payroll,49743.27
EXP0000002789,2025-11-14,B002,marketing,2719.07
EXP0000002790,2025-11-14,B003,purchase,2073.32
EXP0000002791,2025-11-14,B003,payroll,43386.65
EXP0000002792,2025-11-14,B004,payroll,36179.38
EXP0000002793,2025-11-14,B005,payroll,35021.80
EXP0000002794,2025-11-15,B001,payroll,30986.91
EXP0000002795,2025-11-15,B001,marketing,4614.32
EXP0000002796,2025-11-15,B002,purchase,5231.11
EXP0000002797,2025-11-15,B002,payroll,49743.27
EXP0000002798,2025-11-15,B002,marketing,3898.28
EXP0000002799,2025-11-15,B003,payroll,43386.65
EXP0000002800,2025-11-15,B004,payroll,36179.38
EXP0000002801,2025-11-15,B004,marketing,4772.57
EXP0000002802,2025-11-15,B005,purchase,2107.18
EXP0000002803,2025-11-15,B005,payroll,35021.80
EXP0000002804,2025-11-16,B001,purchase,3390.92
EXP0000002805,2025-11-16,B001,payroll,30986.91
EXP0000002806,2025-11-16,B001,marketing,5501.08
EXP0000002807,2025-11-16,B002,payroll,49743.27
EXP0000002808,2025-11-16,B002,marketing,3876.17
EXP0000002809,2025-11-16,B003,payroll,43386.65
EXP0000002810,2025-11-16,B003,marketing,6300.47
EXP0000002811,2025-11-16,B004,purchase,2833.52
EXP0000002812,2025-11-16,B004,payroll,36179.38
EXP0000002813,2025-11-16,B004,marketing,4087.26
EXP0000002814,2025-11-16,B005,payroll,35021.80
EXP0000002815,2025-11-17,B001,payroll,30986.91
EXP0000002816,2025-11-17,B002,payroll,49743.27
EXP0000002817,2025-11-17,B002,marketing,3926.04
EXP0000002818,2025-11-17,B003,purchase,3752.92
EXP0000002819,2025-11-17,B003,payroll,43386.65
EXP0000002820,2025-11-17,B004,payroll,36179.38
EXP0000002821,2025-11-17,B005,payroll,35021.80
EXP0000002822,2025-11-18,B001,payroll,30986.91
EXP0000002823,2025-11-18,B002,purchase,2862.68
EXP0000002824,2025-11-18,B002,payroll,49743.27
EXP0000002825,2025-11-18,B002,marketing,4049.00
EXP0000002826,2025-11-18,B003,payroll,43386.65
EXP0000002827,2025-11-18,B004,payroll,36179.38
EXP0000002828,2025-11-18,B004,marketing,5083.73
EXP0000002829,2025-11-18,B005,purchase,1300.90
EXP0000002830,2025-11-18,B005,payroll,35021.80
EXP0000002831,2025-11-19,B001,purchase,1528.30
EXP0000002832,2025-11-19,B001,payroll,30986.91
EXP0000002833,2025-11-19,B002,payroll,49743.27
EXP0000002834,2025-11-19,B003,payroll,43386.65
EXP0000002835,2025-11-19,B004,purchase,2924.46
EXP0000002836,2025-11-19,B004,payroll,36179.38
EXP0000002837,2025-11-19,B005,payroll,35021.80
EXP0000002838,2025-11-19,B005,marketing,5883.94
EXP0000002839,2025-11-20,B001,payroll,30986.91
EXP0000002840,2025-11-20,B002,payroll,49743.27
EXP0000002841,2025-11-20,B002,marketing,4106.05
EXP0000002842,2025-11-20,B003,purchase,4604.43
EXP0000002843,2025-11-20,B003,payroll,43386.65
EXP0000002844,2025-11-20,B003,marketing,6616.16
EXP0000002845,2025-11-20,B004,payroll,36179.38
EXP0000002846,2025-11-20,B004,marketing,4581.74
EXP0000002847,2025-11-20,B005,payroll,35021.80
EXP0000002848,2025-11-20,B005,marketing,6385.38
EXP0000002849,2025-11-21,B001,payroll,30986.91
EXP0000002850,2025-11-21,B002,purchase,3328.96
EXP0000002851,2025-11-21,B002,payroll,49743.27
EXP0000002852,2025-11-21,B003,payroll,43386.65
EXP0000002853,2025-11-21,B004,payroll,36179.38
EXP0000002854,2025-11-21,B005,purchase,1178.23
EXP0000002855,2025-11-21,B005,payroll,35021.80
EXP0000002856,2025-11-22,B001,purchase,4935.84
EXP0000002857,2025-11-22,B001,payroll,30986.91
EXP0000002858,2025-11-22,B001,marketing,3730.80
EXP0000002859,2025-11-22,B002,payroll,49743.27
EXP0000002860,2025-11-22,B003,payroll,43386.65
EXP0000002861,2025-11-22,B003,marketing,7727.09
EXP0000002862,2025-11-22,B004,purchase,4692.05
EXP0000002863,2025-11-22,B004,payroll,36179.38
EXP0000002864,2025-11-22,B005,payroll,35021.80
EXP0000002865,2025-11-23,B001,payroll,30986.91
EXP0000002866,2025-11-23,B002,payroll,49743.27
EXP0000002867,2025-11-23,B002,marketing,3129.86
EXP0000002868,2025-11-23,B003,purchase,5241.84
EXP0000002869,2025-11-23,B003,payroll,43386.65
EXP0000002870,2025-11-23,B003,marketing,4982.86
EXP0000002871,2025-11-23,B004,payroll,36179.38
EXP0000002872,2025-11-23,B004,marketing,4059.44
EXP0000002873,2025-11-23,B005,payroll,35021.80
EXP0000002874,2025-11-24,B001,payroll,30986.91
EXP0000002875,2025-11-24,B001,marketing,4070.36
EXP0000002876,2025-11-24,B002,purchase,2425.53
EXP0000002877,2025-11-24,B002,payroll,49743.27
EXP0000002878,2025-11-24,B003,payroll,43386.65
EXP0000002879,2025-11-24,B004,payroll,36179.38
EXP0000002880,2025-11-24,B005,purchase,1591.18
EXP0000002881,2025-11-24,B005,payroll,35021.80
EXP0000002882,2025-11-25,B001,purchase,3058.93
EXP0000002883,2025-11-25,B001,payroll,30986.91
EXP0000002884,2025-11-25,B002,payroll,49743.27
EXP0000002885,2025-11-25,B003,payroll,43386.65
EXP0000002886,2025-11-25,B004,purchase,979.30
EXP0000002887,2025-11-25,B004,payroll,36179.38
EXP0000002888,2025-11-25,B005,payroll,35021.80
EXP0000002889,2025-11-26,B001,payroll,30986.91
EXP0000002890,2025-11-26,B001,marketing,4369.06
EXP0000002891,2025-11-26,B002,payroll,49743.27
EXP0000002892,2025-11-26,B002,marketing,2796.77
EXP0000002893,2025-11-26,B003,purchase,3742.66
EXP0000002894,2025-11-26,B003,payroll,43386.65
EXP0000002895,2025-11-26,B003,marketing,6563.74
EXP0000002896,2025-11-26,B004,payroll,36179.38
EXP0000002897,2025-11-26,B005,payroll,35021.80
EXP0000002898,2025-11-26,B005,marketing,5744.66
EXP0000002899,2025-11-27,B001,payroll,30986.91
EXP0000002900,2025-11-27,B002,purchase,2400.78
EXP0000002901,2025-11-27,B002,payroll,49743.27
EXP0000002902,2025-11-27,B003,payroll,43386.65
EXP0000002903,2025-11-27,B004,payroll,36179.38
EXP0000002904,2025-11-27,B004,marketing,4580.75
EXP0000002905,2025-11-27,B005,purchase,2217.12
EXP0000002906,2025-11-27,B005,payroll,35021.80
EXP0000002907,2025-11-28,B001,purchase,2062.14
EXP0000002908,2025-11-28,B001,payroll,30986.91
EXP0000002909,2025-11-28,B002,payroll,49743.27
EXP0000002910,2025-11-28,B003,payroll,43386.65
EXP0000002911,2025-11-28,B003,marketing,4964.32
EXP0000002912,2025-11-28,B004,purchase,2250.00
EXP0000002913,2025-11-28,B004,payroll,36179.38
EXP0000002914,2025-11-28,B005,payroll,35021.80
EXP0000002915,2025-11-29,B001,payroll,30986.91
EXP0000002916,2025-11-29,B002,payroll,49743.27
EXP0000002917,2025-11-29,B002,marketing,3950.06
EXP0000002918,2025-11-29,B003,purchase,8164.77
EXP0000002919,2025-11-29,B003,payroll,43386.65
EXP0000002920,2025-11-29,B004,payroll,36179.38
EXP0000002921,2025-11-29,B005,payroll,35021.80
EXP0000002922,2025-11-30,B001,payroll,30986.91
EXP0000002923,2025-11-30,B002,purchase,918.29
EXP0000002924,2025-11-30,B002,payroll,49743.27
EXP0000002925,2025-11-30,B002,marketing,4017.67
EXP0000002926,2025-11-30,B003,payroll,43386.65
EXP0000002927,2025-11-30,B004,payroll,36179.38
EXP0000002928,2025-11-30,B005,purchase,4145.04
EXP0000002929,2025-11-30,B005,payroll,35021.80
EXP0000002930,2025-12-01,B001,purchase,2875.50
EXP0000002931,2025-12-01,B001,payroll,30982.07
EXP0000002932,2025-12-01,B002,payroll,49540.53
EXP0000002933,2025-12-01,B003,payroll,43475.15
EXP0000002934,2025-12-01,B004,purchase,1104.20
EXP0000002935,2025-12-01,B004,payroll,37064.69
EXP0000002936,2025-12-01,B005,payroll,34599.75
EXP0000002937,2025-12-02,B001,payroll,30982.07
EXP0000002938,2025-12-02,B002,payroll,49540.53
EXP0000002939,2025-12-02,B003,purchase,1520.58
EXP0000002940,2025-12-02,B003,payroll,43475.15
EXP0000002941,2025-12-02,B004,payroll,37064.69
EXP0000002942,2025-12-02,B004,marketing,3330.88
EXP0000002943,2025-12-02,B005,payroll,34599.75
EXP0000002944,2025-12-03,B001,payroll,30982.07
EXP0000002945,2025-12-03,B002,purchase,4652.08
EXP0000002946,2025-12-03,B002,payroll,49540.53
EXP0000002947,2025-12-03,B003,payroll,43475.15
EXP0000002948,2025-12-03,B004,payroll,37064.69
EXP0000002949,2025-12-03,B005,purchase,3310.54
EXP0000002950,2025-12-03,B005,payroll,34599.75
EXP0000002951,2025-12-04,B001,purchase,966.78
EXP0000002952,2025-12-04,B001,payroll,30982.07
EXP0000002953,2025-12-04,B001,marketing,3690.65
EXP0000002954,2025-12-04,B002,payroll,49540.53
EXP0000002955,2025-12-04,B003,payroll,43475.15
EXP0000002956,2025-12-04,B003,marketing,5504.87
EXP0000002957,2025-12-04,B004,purchase,3226.29
EXP0000002958,2025-12-04,B004,payroll,37064.69
EXP0000002959,2025-12-04,B004,marketing,2771.01
EXP0000002960,2025-12-04,B005,payroll,34599.75
EXP0000002961,2025-12-05,B001,payroll,30982.07
EXP0000002962,2025-12-05,B001,marketing,3913.82
EXP0000002963,2025-12-05,B002,payroll,49540.53
EXP0000002964,2025-12-05,B003,purchase,2912.43
EXP0000002965,2025-12-05,B003,payroll,43475.15
EXP0000002966,2025-12-05,B004,payroll,37064.69
EXP0000002967,2025-12-05,B005,payroll,34599.75
EXP0000002968,2025-12-06,B001,payroll,30982.07
EXP0000002969,2025-12-06,B002,purchase,2391.82
EXP0000002970,2025-12-06,B002,payroll,49540.53
EXP0000002971,2025-12-06,B002,marketing,2692.42
EXP0000002972,2025-12-06,B003,payroll,43475.15
EXP0000002973,2025-12-06,B003,marketing,4657.13
EXP0000002974,2025-12-06,B004,payroll,37064.69
EXP0000002975,2025-12-06,B005,purchase,5481.79
EXP0000002976,2025-12-06,B005,payroll,34599.75
EXP0000002977,2025-12-07,B001,purchase,2004.03
EXP0000002978,2025-12-07,B001,payroll,30982.07
EXP0000002979,2025-12-07,B002,payroll,49540.53
EXP0000002980,2025-12-07,B003,payroll,43475.15
EXP0000002981,2025-12-07,B003,marketing,5619.27
EXP0000002982,2025-12-07,B004,purchase,2789.63
EXP0000002983,2025-12-07,B004,payroll,37064.69
EXP0000002984,2025-12-07,B004,marketing,3426.43
EXP0000002985,2025-12-07,B005,payroll,34599.75
EXP0000002986,2025-12-08,B001,payroll,30982.07
EXP0000002987,2025-12-08,B001,marketing,4045.14
EXP0000002988,2025-12-08,B002,payroll,49540.53
EXP0000002989,2025-12-08,B003,purchase,1132.16
EXP0000002990,2025-12-08,B003,payroll,43475.15
EXP0000002991,2025-12-08,B004,payroll,37064.69
EXP0000002992,2025-12-08,B004,marketing,2727.64
EXP0000002993,2025-12-08,B005,payroll,34599.75
EXP0000002994,2025-12-09,B001,payroll,30982.07
EXP0000002995,2025-12-09,B002,purchase,1929.91
EXP0000002996,2025-12-09,B002,payroll,49540.53
EXP0000002997,2025-12-09,B002,marketing,2766.03
EXP0000002998,2025-12-09,B003,payroll,43475.15
EXP0000002999,2025-12-09,B003,marketing,4306.50
EXP0000003000,2025-12-09,B004,payroll,37064.69
EXP0000003001,2025-12-09,B004,marketing,3647.63
EXP0000003002,2025-12-09,B005,purchase,5183.62
EXP0000003003,2025-12-09,B005,payroll,34599.75
EXP0000003004,2025-12-10,B001,purchase,1025.50
EXP0000003005,2025-12-10,B001,payroll,30982.07
EXP0000003006,2025-12-10,B002,payroll,49540.53
EXP0000003007,2025-12-10,B002,marketing,2212.56
EXP0000003008,2025-12-10,B003,payroll,43475.15
EXP0000003009,2025-12-10,B004,purchase,4790.68
EXP0000003010,2025-12-10,B004,payroll,37064.69
EXP0000003011,2025-12-10,B004,marketing,4107.96
EXP0000003012,2025-12-10,B005,payroll,34599.75
EXP0000003013,2025-12-10,B005,marketing,4919.52
EXP0000003014,2025-12-11,B001,payroll,30982.07
EXP0000003015,2025-12-11,B002,payroll,49540.53
EXP0000003016,2025-12-11,B003,purchase,1785.18
EXP0000003017,2025-12-11,B003,payroll,43475.15
EXP0000003018,2025-12-11,B003,marketing,5368.30
EXP0000003019,2025-12-11,B004,payroll,37064.69
EXP0000003020,2025-12-11,B005,payroll,34599.75
EXP0000003021,2025-12-11,B005,marketing,5768.22
EXP0000003022,2025-12-12,B001,payroll,30982.07
EXP0000003023,2025-12-12,B001,marketing,3723.10
EXP0000003024,2025-12-12,B002,purchase,4810.18
EXP0000003025,2025-12-12,B002,payroll,49540.53
EXP0000003026,2025-12-12,B003,payroll,43475.15
EXP0000003027,2025-12-12,B004,payroll,37064.69
EXP0000003028,2025-12-12,B005,purchase,2802.01
EXP0000003029,2025-12-12,B005,payroll,34599.75
EXP0000003030,2025-12-13,B001,purchase,4418.43
EXP0000003031,2025-12-13,B001,payroll,30982.07
EXP0000003032,2025-12-13,B001,marketing,2809.49
EXP0000003033,2025-12-13,B002,payroll,49540.53
EXP0000003034,2025-12-13,B002,marketing,2457.95
EXP0000003035,2025-12-13,B003,payroll,43475.15
EXP0000003036,2025-12-13,B003,marketing,3694.41
EXP0000003037,2025-12-13,B004,purchase,4736.39
EXP0000003038,2025-12-13,B004,payroll,37064.69
EXP0000003039,2025-12-13,B004,marketing,3712.87
EXP0000003040,2025-12-13,B005,payroll,34599.75
EXP0000003041,2025-12-14,B001,payroll,30982.07
EXP0000003042,2025-12-14,B002,payroll,49540.53
EXP0000003043,2025-12-14,B003,purchase,1294.75
EXP0000003044,2025-12-14,B003,payroll,43475.15
EXP0000003045,2025-12-14,B004,payroll,37064.69
EXP0000003046,2025-12-14,B004,marketing,3938.14
EXP0000003047,2025-12-14,B005,payroll,34599.75
EXP0000003048,2025-12-14,B005,marketing,5083.17
EXP0000003049,2025-12-15,B001,payroll,30982.07
EXP0000003050,2025-12-15,B001,marketing,3891.99
EXP0000003051,2025-12-15,B002,purchase,2836.40
EXP0000003052,2025-12-15,B002,payroll,49540.53
EXP0000003053,2025-12-15,B002,marketing,2098.72
EXP0000003054,2025-12-15,B003,payroll,43475.15
EXP0000003055,2025-12-15,B003,marketing,4328.38
EXP0000003056,2025-12-15,B004,payroll,37064.69
EXP0000003057,2025-12-15,B005,purchase,2725.18
EXP0000003058,2025-12-15,B005,payroll,34599.75
EXP0000003059,2025-12-15,B005,marketing,4550.72
EXP0000003060,2025-12-16,B001,purchase,2673.12
EXP0000003061,2025-12-16,B001,payroll,30982.07
EXP0000003062,2025-12-16,B001,marketing,3127.99
EXP0000003063,2025-12-16,B002,payroll,49540.53
EXP0000003064,2025-12-16,B002,marketing,2204.33
EXP0000003065,2025-12-16,B003,payroll,43475.15
EXP0000003066,2025-12-16,B004,purchase,3512.67
EXP0000003067,2025-12-16,B004,payroll,37064.69
EXP0000003068,2025-12-16,B004,marketing,3942.00
EXP0000003069,2025-12-16,B005,payroll,34599.75
EXP0000003070,2025-12-16,B005,marketing,5268.23
EXP0000003071,2025-12-17,B001,payroll,30982.07
EXP0000003072,2025-12-17,B001,marketing,3916.12
EXP0000003073,2025-12-17,B002,payroll,49540.53
EXP0000003074,2025-12-17,B002,marketing,2775.40
EXP0000003075,2025-12-17,B003,purchase,1728.82
EXP0000003076,2025-12-17,B003,payroll,43475.15
EXP0000003077,2025-12-17,B004,payroll,37064.69
EXP0000003078,2025-12-17,B005,payroll,34599.75
EXP0000003079,2025-12-18,B001,payroll,30982.07
EXP0000003080,2025-12-18,B002,purchase,939.54
EXP0000003081,2025-12-18,B002,payroll,49540.53
EXP0000003082,2025-12-18,B003,payroll,43475.15
EXP0000003083,2025-12-18,B004,payroll,37064.69
EXP0000003084,2025-12-18,B005,purchase,603.38
EXP0000003085,2025-12-18,B005,payroll,34599.75
EXP0000003086,2025-12-19,B001,purchase,1875.14
EXP0000003087,2025-12-19,B001,payroll,30982.07
EXP0000003088,2025-12-19,B001,marketing,4112.74
EXP0000003089,2025-12-19,B002,payroll,49540.53
EXP0000003090,2025-12-19,B003,payroll,43475.15
EXP0000003091,2025-12-19,B004,purchase,657.08
EXP0000003092,2025-12-19,B004,payroll,37064.69
EXP0000003093,2025-12-19,B005,payroll,34599.75
EXP0000003094,2025-12-19,B005,marketing,3735.19
EXP0000003095,2025-12-20,B001,payroll,30982.07
EXP0000003096,2025-12-20,B001,marketing,4223.44
EXP0000003097,2025-12-20,B002,payroll,49540.53
EXP0000003098,2025-12-20,B003,purchase,1378.48
EXP0000003099,2025-12-20,B003,payroll,43475.15
EXP0000003100,2025-12-20,B004,payroll,37064.69
EXP0000003101,2025-12-20,B005,payroll,34599.75
EXP0000003102,2025-12-21,B001,payroll,30982.07
EXP0000003103,2025-12-21,B001,marketing,3933.21
EXP0000003104,2025-12-21,B002,purchase,2642.23
